State,City,Neighborhood,total population,number of males,number of females,number of people under 5,number of people aged 5-9,number of people aged 10-14,number of people aged 15-19,number of people aged 20-24,number of people aged 25-34,number of people aged 35-44,number of people aged 45-54,number of people aged 55-59,number of people aged 60-64,number of people aged 65-74,number of people aged 75-84,number of people aged over 85,median aged,number of white people,number of black people,number of native american people,number of asain people(including indian and chinese),number of indian people,number of chinese people,number of pacific islander,number of employeed people 16 and over,number of commuters who drive to work,number of commuter who carpool to work,number of commuter who took public transport to work,number of commuters who walk to work,number of commuters who work from home,people with health insurance,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,number of people 25 years or older who have high school degree,number of poeple 25 years or older who have an associates degree,number of people 25 years or older who have a bachelors degree,number of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,number of people born in the US,number of people born outside the US,number of naturalized citizens,number of non-citizens,number of people with a disability
Ohio,Columbus,Victorican Village,25202.5,13182.5,12020.0,365.0,276.5,293.5,1531.0,8837.0,7754.5,1946.5,1213.0,883.0,847.0,740.0,282.5,233.0,26.85,18422.5,3075.0,26.5,1832.0,503.0,738.5,0.0,17473.5,9336.0,734.0,718.0,2344.5,2815.5,23411.5,18.4,12723.5,14776.5,261.0,3380.5,1362.5,1033.0,1202.0,1229.0,1080.5,807.5,324.5,4096.0,1483.0,696.5,5714.0,3743.0,59300.5,1402.5,23005.5,2053.5,808.0,1245.5,2281.5
Ohio,Columbus,Weinland Park,34651.0,18452.0,16199.0,656.0,482.0,495.0,2773.0,15336.0,8835.0,2163.0,1581.0,693.0,618.0,784.0,181.0,54.0,23.3,24287.0,4867.0,19.0,2719.0,863.0,1229.0,0.0,22516.0,11467.0,1121.0,1053.0,3067.0,3336.0,32081.0,18.7,14707.0,17165.0,237.0,2583.0,796.0,1391.0,1962.0,1871.0,1621.0,1118.0,370.0,5216.0,1692.0,773.0,5755.0,3826.0,43204.0,1306.0,31750.0,2864.0,934.0,1930.0,2841.0
Ohio,Columbus,West Columbus Interim,50482.666666666700,24895.0,25587.666666666700,3610.0,3572.6666666666700,3977.6666666666700,3118.3333333333300,3043.3333333333300,8508.0,7336.333333333330,6803.333333333330,2988.6666666666700,2476.0,3379.6666666666700,1283.3333333333300,385.3333333333330,34.43333333333330,35907.666666666700,6345.0,83.66666666666670,2426.3333333333300,800.6666666666670,372.0,50.666666666666700,28521.666666666700,20770.0,1986.0,156.33333333333300,232.66666666666700,3435.6666666666700,46154.666666666700,22.96666666666670,19810.333333333300,20719.0,55.333333333333300,2164.0,2903.0,6732.0,2572.6666666666700,2477.0,1504.6666666666700,1602.0,185.0,523.3333333333330,7959.0,2778.0,8599.333333333330,4749.333333333330,82901.66666666670,1302.0,43758.0,6580.333333333330,3623.3333333333300,2957.0,5378.0
Ohio,Columbus,Westland,51060.0,25295.666666666700,25764.333333333300,3937.6666666666700,3300.6666666666700,3691.3333333333300,2966.6666666666700,2855.0,7733.0,7269.0,6761.0,3088.0,2805.0,4379.0,1726.3333333333300,547.3333333333330,36.23333333333330,37971.333333333300,6133.666666666670,73.0,1579.0,418.0,260.3333333333330,44.333333333333300,28052.333333333300,20735.333333333300,2333.3333333333300,173.0,257.3333333333330,2791.6666666666700,46829.0,22.600000000000000,20308.333333333300,21372.0,215.66666666666700,1766.3333333333300,3633.3333333333300,5288.666666666670,2481.6666666666700,3167.0,1888.3333333333300,1816.3333333333300,320.3333333333330,794.3333333333330,10739.666666666700,2926.0,6904.666666666670,3141.3333333333300,75775.0,1241.0,45742.0,5150.333333333330,2633.3333333333300,2517.0,6388.666666666670
Ohio,Columbus,Whitehall,31297.0,14965.333333333300,16331.666666666700,2346.3333333333300,2628.3333333333300,2149.0,2091.0,1581.6666666666700,4929.0,4267.666666666670,3367.3333333333300,1800.0,1746.3333333333300,2363.6666666666700,1330.3333333333300,696.3333333333330,35.13333333333330,8441.0,18138.666666666700,95.33333333333330,844.6666666666670,420.6666666666670,69.0,5.333333333333330,15065.0,9435.666666666670,1419.0,535.0,113.0,1621.3333333333300,27579.333333333300,22.5,12674.666666666700,13562.0,23.666666666666700,728.6666666666670,1467.3333333333300,1138.3333333333300,1022.6666666666700,1969.0,2339.3333333333300,3364.3333333333300,828.6666666666670,680.0,7432.333333333330,1635.3333333333300,2881.3333333333300,1478.0,47581.333333333300,1012.0,26500.333333333300,4684.0,2580.3333333333300,2103.6666666666700,4974.666666666670
Ohio,Columbus,Worthington,36007.0,17698.666666666700,18308.333333333300,2787.0,2494.3333333333300,2029.0,1707.3333333333300,2223.6666666666700,6159.0,4949.666666666670,4367.333333333330,2052.3333333333300,1828.6666666666700,3192.0,1428.0,788.6666666666670,37.53333333333330,20791.666666666700,9900.333333333330,94.33333333333330,1662.6666666666700,255.66666666666700,369.3333333333330,4.666666666666670,19716.666666666700,13357.333333333300,1461.3333333333300,281.3333333333330,253.33333333333300,2403.0,32477.666666666700,21.0,15089.333333333300,16149.0,46.333333333333300,459.3333333333330,333.6666666666670,1282.6666666666700,1979.3333333333300,3557.3333333333300,4026.6666666666700,1927.0,1074.3333333333300,1462.3333333333300,5356.333333333330,1698.6666666666700,6475.333333333330,4383.0,83063.33333333330,1316.3333333333300,29611.333333333300,6126.333333333330,2851.3333333333300,3275.0,3987.3333333333300
Pennsylvania,Philadelphia,Cedarbrook,22932.0,10625.0,12307.0,1472.0,1213.0,1230.0,835.0,1375.0,3640.0,2523.0,2790.0,1487.0,1505.0,2778.0,1510.0,574.0,41.5,856.0,21057.0,32.0,87.0,12.0,0.0,10.0,11572.0,5748.0,969.0,1869.0,75.0,1325.0,20795.0,38.3,9853.0,10574.0,0.0,32.0,213.0,176.0,227.0,548.0,1062.0,5288.0,1876.0,1152.0,5665.0,1364.0,2615.0,2412.0,59544.0,1212.0,21344.0,1588.0,673.0,915.0,3472.0
Pennsylvania,Philadelphia,Center City‑Society Hill,14012.0,7350.0,6662.0,343.0,72.0,142.0,62.0,752.0,4727.0,1595.0,1806.0,713.0,723.0,1463.0,1182.0,432.0,39.4,11571.0,938.0,44.0,994.0,109.0,617.0,7.0,9120.0,2726.0,262.0,1377.0,1675.0,2403.0,12550.0,27.0,8495.0,9671.0,19.0,851.0,883.0,110.0,966.0,1110.0,1403.0,352.0,291.0,3686.0,869.0,411.0,5222.0,4856.0,128173.0,2186.0,11460.0,1485.0,752.0,733.0,1190.0
Pennsylvania,Philadelphia,Center City‑Washington Square West/Chinatown,15232.0,7310.0,7922.0,84.0,297.0,358.0,622.0,2316.0,5342.0,1890.0,1365.0,939.0,435.0,643.0,637.0,304.0,31.1,8110.0,2063.0,30.0,3723.0,798.0,2119.0,45.0,10055.0,1566.0,122.0,1913.0,3296.0,2040.0,14370.0,25.0,8612.0,9736.0,13.0,1417.0,436.0,374.0,621.0,735.0,388.0,281.0,355.0,5116.0,1038.0,422.0,4148.0,4075.0,67690.0,1644.0,11627.0,3564.0,1999.0,1565.0,1865.0
Pennsylvania,Philadelphia,Center City‑West,15670.0,7244.0,8426.0,279.0,231.5,201.5,257.5,1330.0,5796.0,1905.0,1311.5,676.0,606.5,1466.0,990.5,619.0,33.0,11253.5,784.0,12.5,2299.0,897.0,828.0,0.0,10882.5,1876.5,144.5,1656.5,3695.0,2582.5,15161.0,24.6,10303.0,11966.0,9.5,903.0,761.5,541.5,920.5,1531.5,1332.0,920.0,514.5,4532.0,713.5,285.5,4968.5,6250.5,101045.0,2092.5,12592.0,2961.5,1344.5,1617.0,1312.5
Pennsylvania,Philadelphia,Chestnut Hill,10599.0,4705.0,5894.0,515.0,433.0,373.0,822.0,509.0,1268.0,1081.0,1604.0,723.0,690.0,1469.0,709.0,403.0,46.8,7650.0,1954.0,6.0,471.0,115.0,187.0,0.0,5897.0,2350.0,329.0,907.0,424.0,1428.0,10237.0,33.3,4797.0,5081.0,0.0,73.0,132.0,206.0,324.0,316.0,823.0,598.0,250.0,2359.0,782.0,250.0,2188.0,3577.0,100386.0,1814.0,9712.0,717.0,505.0,212.0,1074.0
Pennsylvania,Philadelphia,East Falls,11370.0,5592.0,5778.0,705.0,273.0,265.0,691.0,593.0,3200.0,1747.0,1303.0,401.0,833.0,864.0,407.0,88.0,34.9,6668.0,3234.0,38.0,380.0,99.0,104.0,0.0,6829.0,2866.0,469.0,1186.0,357.0,1277.0,10914.0,33.6,5405.0,5828.0,29.0,249.0,648.0,426.0,114.0,492.0,477.0,521.0,711.0,2161.0,1453.0,316.0,2769.0,2761.0,79591.0,1446.0,10320.0,796.0,477.0,319.0,1644.0
Pennsylvania,Philadelphia,Fairmount North/Brewerytown,37740.0,17226.0,20514.0,2266.0,2421.0,2154.0,4006.0,6312.0,7088.0,3138.0,3094.0,1553.0,2132.0,2305.0,866.0,405.0,27.2,7299.0,25625.0,25.0,1989.0,299.0,900.0,0.0,19081.0,5155.0,975.0,5549.0,1674.0,2100.0,34598.0,31.7,15653.0,19033.0,296.0,2147.0,1560.0,1010.0,932.0,1135.0,1190.0,1277.0,1760.0,7726.0,6711.0,1010.0,2749.0,2411.0,35671.0,1053.0,34654.0,3041.0,1225.0,1816.0,6159.0
Pennsylvania,Philadelphia,Fairmount South,30280.0,14402.0,15878.0,1503.0,612.0,646.0,567.0,2248.0,10758.0,4372.0,2478.0,1453.0,1273.0,2460.0,1371.0,539.0,33.8,21259.0,4369.0,14.0,1969.0,682.0,588.0,0.0,21242.0,6868.0,675.0,2637.0,2999.0,5624.0,28668.0,29.7,16110.0,17726.0,121.0,2680.0,558.0,679.0,821.0,1487.0,1787.0,1526.0,660.0,7407.0,2226.0,772.0,9518.0,9583.0,102279.0,1836.0,26121.0,3776.0,2136.0,1640.0,2292.0
Pennsylvania,Philadelphia,Germantown,47454.0,22422.0,25032.0,3476.0,2589.0,2989.0,3097.0,4235.0,8224.0,6309.0,4360.0,2702.0,2977.0,4169.0,1546.0,781.0,33.1,8588.0,34825.0,213.0,948.0,160.0,280.0,13.0,23199.0,9694.0,1482.0,4981.0,730.0,2605.0,44528.0,36.3,20550.0,22933.0,0.0,414.0,642.0,327.0,1284.0,1706.0,1720.0,2681.0,2443.0,11716.0,8929.0,2730.0,5524.0,4877.0,41078.0,1057.0,44362.0,2276.0,987.0,1289.0,10175.0
Pennsylvania,Philadelphia,Germantown East,32471.0,14787.0,17684.0,1726.0,2473.0,2470.0,2429.0,1856.0,4881.0,3800.0,3518.0,1543.0,2171.0,3295.0,1645.0,664.0,36.2,876.0,30203.0,0.0,35.0,3.0,0.0,23.0,15795.0,7530.0,419.0,3469.0,338.0,1245.0,30520.0,35.8,12827.0,14204.0,0.0,91.0,215.0,29.0,144.0,635.0,940.0,2843.0,3271.0,6036.0,7726.0,1655.0,2248.0,1287.0,48091.0,983.0,29963.0,2508.0,1508.0,1000.0,5513.0
Pennsylvania,Philadelphia,Kensington/Fishtown,24601.0,13027.0,11574.0,1412.0,796.0,746.0,494.0,1233.0,8350.0,5071.0,2197.0,1404.0,1073.0,1431.0,295.0,99.0,34.2,19498.0,1220.0,160.0,1305.0,187.0,501.0,0.0,17777.0,6841.0,894.0,3251.0,1147.0,3987.0,23181.0,30.0,11662.0,12549.0,236.0,1965.0,245.0,211.0,364.0,329.0,244.0,275.0,632.0,8048.0,3406.0,903.0,7021.0,5166.0,101250.0,1671.0,22670.0,1850.0,955.0,895.0,2909.0
Pennsylvania,Philadelphia,Logantown,34239.0,14497.0,19742.0,1560.0,2296.0,2254.0,2734.0,1923.0,4760.0,3967.0,4110.0,1723.0,2220.0,3856.0,2196.0,640.0,38.3,1707.0,29430.0,0.0,1181.0,48.0,48.0,0.0,15612.0,5563.0,941.0,4609.0,422.0,942.0,31549.0,37.8,14768.0,15836.0,0.0,0.0,199.0,280.0,323.0,1058.0,1509.0,2335.0,2575.0,7557.0,9813.0,1394.0,1930.0,1345.0,37053.0,894.0,31124.0,3051.0,1288.0,1763.0,6827.0
Pennsylvania,Philadelphia,Manayunk,5623.0,3255.0,2368.0,218.0,41.0,40.0,15.0,820.0,2803.0,714.0,256.0,124.0,212.0,229.0,109.0,42.0,29.5,4749.0,369.0,1.0,174.0,58.0,48.0,0.0,4630.0,2736.0,149.0,330.0,94.0,1044.0,5486.0,36.2,2982.0,3198.0,34.0,328.0,254.0,105.0,79.0,112.0,183.0,529.0,80.0,1494.0,350.0,52.0,2036.0,1384.0,109250.0,1784.0,5330.0,289.0,77.0,212.0,567.0
Pennsylvania,Philadelphia,Mount Airy,29079.0,13080.0,15999.0,1694.0,1632.0,1577.0,1529.0,1218.0,3528.0,4216.0,4145.0,1868.0,1881.0,3042.0,1938.0,811.0,42.7,9950.0,16458.0,138.0,471.0,77.0,209.0,0.0,15222.0,7183.0,623.0,2815.0,177.0,2929.0,26962.0,35.3,12889.0,13846.0,0.0,198.0,451.0,208.0,104.0,584.0,832.0,1818.0,2033.0,7618.0,4086.0,1454.0,4661.0,7047.0,80519.0,1308.0,27039.0,1391.0,1098.0,293.0,3456.0
Pennsylvania,Philadelphia,Nicetown,53996.0,26412.0,27584.0,3713.0,3456.0,4122.0,3100.0,3665.0,7456.0,6430.0,5741.0,3800.0,4228.0,4869.0,2659.0,757.0,36.4,5771.0,28361.0,69.0,1137.0,72.0,403.0,137.0,20605.0,5872.0,1164.0,4841.0,1170.0,2644.0,47331.0,36.6,20424.0,23140.0,30.0,213.0,83.0,346.0,425.0,1641.0,1013.0,1740.0,2743.0,14906.0,15335.0,2115.0,2260.0,970.0,30946.0,768.0,47992.0,5602.0,2406.0,3196.0,15483.0
Pennsylvania,Philadelphia,North Philadelphia‑East,25642.0,11460.0,14182.0,1443.0,1418.0,2030.0,2835.0,1734.0,3201.0,3671.0,2645.0,1323.0,2339.0,1892.0,790.0,321.0,35.3,3626.0,8930.0,567.0,896.0,229.0,462.0,0.0,9523.0,3321.0,246.0,2653.0,609.0,664.0,22925.0,32.3,9259.0,10792.0,6.0,412.0,193.0,367.0,569.0,243.0,775.0,808.0,457.0,6962.0,5485.0,772.0,809.0,139.0,30981.0,688.0,22920.0,2676.0,643.0,2033.0,8367.0
Pennsylvania,Philadelphia,North Philadelphia‑West,32371.0,14746.0,17625.0,1858.0,1884.0,2368.0,1450.0,2091.0,4853.0,3579.0,3698.0,2714.0,2621.0,3169.0,1502.0,584.0,38.7,1470.0,28739.0,27.0,288.0,28.0,40.0,0.0,12484.0,3708.0,557.0,2883.0,437.0,1765.0,30761.0,35.6,14295.0,17685.0,19.0,477.0,507.0,324.0,271.0,524.0,765.0,1592.0,2793.0,10413.0,9639.0,1410.0,1416.0,1044.0,28287.0,743.0,31091.0,1210.0,325.0,885.0,8789.0
Pennsylvania,Philadelphia,Northeast‑Bridesburg,8100.0,3980.0,4120.0,452.0,467.0,720.0,375.0,288.0,942.0,1233.0,871.0,558.0,873.0,899.0,344.0,78.0,42.2,7123.0,246.0,1.0,94.0,0.0,18.0,0.0,3701.0,1980.0,440.0,477.0,127.0,355.0,7857.0,34.4,3207.0,3578.0,0.0,34.0,109.0,46.0,0.0,89.0,193.0,330.0,468.0,2309.0,2774.0,351.0,686.0,550.0,57259.0,1036.0,7661.0,439.0,300.0,139.0,1724.0
Pennsylvania,Philadelphia,Northeast‑Bustleton North/Somerton,33648.0,16806.0,16842.0,1845.0,2111.0,1723.0,1385.0,1132.0,4294.0,4436.0,4871.0,2577.0,2329.0,3968.0,2117.0,860.0,44.7,22408.0,2074.0,6.0,6443.0,3514.0,686.0,18.0,16364.0,10635.0,2247.0,950.0,173.0,850.0,30561.0,34.2,13650.0,14141.0,0.0,473.0,309.0,1060.0,1391.0,3184.0,5351.0,1674.0,452.0,247.0,8250.0,1996.0,6458.0,3096.0,64788.0,1172.0,19780.0,13288.0,7514.0,5774.0,4989.0
Pennsylvania,Philadelphia,Northeast‑Bustleton South,35103.0,16467.0,18636.0,2448.0,1632.0,1556.0,1425.0,1678.0,4586.0,4411.0,3861.0,2109.0,2646.0,4635.0,2824.0,1292.0,44.7,22371.0,3308.0,0.0,6965.0,3023.0,1151.0,12.0,17276.0,9809.0,2611.0,1250.0,323.0,1538.0,32437.0,32.7,14652.0,15133.0,0.0,80.0,644.0,1053.0,2110.0,2764.0,4733.0,3132.0,355.0,262.0,8686.0,2030.0,5121.0,4209.0,67050.0,1169.0,22819.0,11776.0,7938.0,3838.0,5140.0
Pennsylvania,Philadelphia,Northeast‑Fox Chase,67149.0,31213.0,35936.0,4678.0,4021.0,5103.0,4818.0,3131.0,9078.0,9644.0,7357.0,3755.0,4214.0,6663.0,3134.0,1553.0,38.2,30855.0,17484.0,352.0,7305.0,1695.0,1921.0,0.0,32604.0,18654.0,3960.0,3801.0,556.0,2304.0,60259.0,35.7,25938.0,27685.0,0.0,203.0,1082.0,942.0,915.0,2923.0,4981.0,8834.0,3719.0,4086.0,15937.0,3180.0,7300.0,4088.0,57853.0,1162.0,49920.0,16946.0,9440.0,7506.0,10806.0
Pennsylvania,Philadelphia,Northeast‑Frankfrod,72919.0,36454.0,36465.0,6588.0,5776.0,6308.0,5285.0,4264.0,11498.0,9779.0,8922.0,4016.0,4359.0,3589.0,1931.0,604.0,32.3,17409.0,26459.0,185.0,2688.0,72.0,504.0,39.0,31522.0,14750.0,2267.0,5940.0,847.0,1858.0,65557.0,32.3,24964.0,26902.0,0.0,94.0,140.0,467.0,804.0,1831.0,1693.0,4517.0,5377.0,11979.0,19098.0,2420.0,4251.0,2431.0,44683.0,963.0,60059.0,12714.0,7057.0,5657.0,16630.0
Pennsylvania,Philadelphia,Northeast‑Holmesburg,36435.0,18500.0,17935.0,2526.0,2631.0,2185.0,2895.0,2158.0,5777.0,4757.0,4480.0,2252.0,1942.0,2882.0,1205.0,745.0,35.1,20774.0,7235.0,54.0,1918.0,183.0,1052.0,0.0,16881.0,11149.0,1060.0,1736.0,143.0,612.0,33089.0,33.9,13281.0,13913.0,0.0,28.0,84.0,291.0,584.0,1198.0,2251.0,5001.0,2574.0,1902.0,9054.0,2283.0,3487.0,1961.0,64950.0,1147.0,29475.0,5402.0,3246.0,2156.0,5215.0
Pennsylvania,Philadelphia,Northeast‑Mayfair/Oxford Circle,58741.0,29396.0,29345.0,4508.0,4401.0,4647.0,3761.0,3722.0,9882.0,7918.0,7665.0,3258.0,3286.0,3670.0,1658.0,365.0,33.5,18787.0,12909.0,122.0,10871.0,796.0,7958.0,0.0,29549.0,14201.0,4180.0,4258.0,667.0,1162.0,50064.0,36.2,19476.0,20699.0,0.0,98.0,89.0,529.0,337.0,1255.0,2561.0,9292.0,4350.0,2188.0,14785.0,2425.0,3673.0,1958.0,53562.0,1174.0,38720.0,20021.0,8940.0,11081.0,7525.0
Pennsylvania,Philadelphia,Northeast‑Rhawnhurts,35211.0,17646.0,17565.0,2257.0,1873.0,2241.0,2175.0,1063.0,5751.0,4088.0,3878.0,2563.0,2510.0,3813.0,1955.0,1044.0,40.6,19040.0,5442.0,161.0,6303.0,1070.0,2988.0,0.0,16886.0,9407.0,2083.0,1171.0,436.0,1383.0,31462.0,33.5,13323.0,13830.0,15.0,182.0,150.0,425.0,578.0,1713.0,3295.0,6107.0,781.0,584.0,9458.0,1867.0,4830.0,2953.0,61075.0,1093.0,23522.0,10840.0,6717.0,4123.0,5359.0
Pennsylvania,Philadelphia,Northeast‑Tacony,34214.0,16280.0,17934.0,2573.0,3242.0,2990.0,1771.0,1428.0,5743.0,4728.0,3866.0,2245.0,1980.0,2525.0,806.0,317.0,33.7,16766.0,6213.0,180.0,2095.0,72.0,760.0,0.0,16169.0,9280.0,1304.0,1713.0,202.0,952.0,32255.0,33.7,13436.0,14360.0,0.0,133.0,57.0,350.0,261.0,746.0,1900.0,4733.0,2070.0,4110.0,8415.0,1786.0,2129.0,1480.0,50000.0,1070.0,29874.0,4340.0,2694.0,1646.0,6378.0
Pennsylvania,Philadelphia,Northeast‑Torresdale North,34823.0,17016.0,17807.0,2925.0,2329.0,2399.0,1599.0,959.0,5314.0,5018.0,4684.0,2065.0,1965.0,2626.0,1910.0,1030.0,38.6,27338.0,3584.0,0.0,1631.0,403.0,465.0,0.0,18187.0,12142.0,1520.0,859.0,198.0,1494.0,32514.0,31.9,12865.0,13440.0,0.0,36.0,119.0,768.0,789.0,2082.0,6268.0,2430.0,619.0,329.0,9579.0,1922.0,4019.0,2158.0,89078.0,1366.0,30237.0,4408.0,2569.0,1839.0,4781.0
Pennsylvania,Philadelphia,Northeast‑Torresdale South,31551.0,14594.0,16957.0,1665.0,1579.0,1861.0,1276.0,1275.0,4803.0,4734.0,3251.0,2370.0,2415.0,4028.0,1642.0,652.0,41.6,23218.0,3513.0,57.0,1535.0,763.0,395.0,81.0,16765.0,10709.0,1422.0,1148.0,187.0,1693.0,30500.0,33.9,13912.0,14733.0,45.0,167.0,550.0,734.0,1245.0,3754.0,4062.0,2837.0,640.0,699.0,9200.0,1865.0,4491.0,2684.0,77737.0,1300.0,28376.0,3049.0,2038.0,1011.0,4473.0
Pennsylvania,Philadelphia,Northern Liberties/Spring Garden,18474.0,9547.0,8927.0,687.0,329.0,271.0,587.0,1314.0,6890.0,3052.0,1824.0,775.0,830.0,1211.0,414.0,290.0,33.3,10771.0,4558.0,43.0,1546.0,158.0,751.0,0.0,12696.0,5005.0,584.0,2730.0,718.0,2221.0,17440.0,31.0,9468.0,10134.0,80.0,2001.0,1447.0,1029.0,517.0,878.0,429.0,580.0,195.0,2978.0,2284.0,392.0,5836.0,3872.0,91092.0,1809.0,16011.0,2191.0,1317.0,874.0,2157.0
Pennsylvania,Philadelphia,North Philadelphia‑Yorktown,22898.0,10621.0,12277.0,692.0,658.0,1107.0,4812.0,2760.0,4561.0,2333.0,2106.0,791.0,1036.0,1363.0,542.0,137.0,29.0,9277.0,6867.0,244.0,2000.0,455.0,1054.0,0.0,12159.0,3753.0,609.0,2063.0,1173.0,2276.0,21037.0,30.0,8521.0,9549.0,160.0,2231.0,644.0,778.0,363.0,479.0,664.0,922.0,264.0,3044.0,3274.0,534.0,3108.0,2066.0,54083.0,1173.0,20773.0,2101.0,796.0,1305.0,3893.0
Pennsylvania,Philadelphia,Oak Lane,17627.0,8286.0,9341.0,970.0,1165.0,924.0,1188.0,1090.0,2758.0,2078.0,2070.0,1192.0,1339.0,1792.0,550.0,511.0,38.7,1324.0,14711.0,58.0,364.0,55.0,14.0,0.0,8080.0,3859.0,542.0,1850.0,0.0,666.0,15793.0,34.6,6412.0,7099.0,0.0,16.0,241.0,234.0,162.0,291.0,923.0,1551.0,836.0,2845.0,3909.0,1385.0,1790.0,1142.0,58995.0,1073.0,15854.0,1146.0,722.0,424.0,3274.0
Pennsylvania,Philadelphia,Olney,71360.0,33269.0,38091.0,6111.0,5737.0,5635.0,5290.0,4174.0,9484.0,8894.0,8691.0,4602.0,4305.0,5935.0,2191.0,311.0,34.2,7186.0,33519.0,285.0,8744.0,672.0,623.0,5.0,32012.0,16226.0,3731.0,4992.0,354.0,1368.0,62880.0,37.0,24593.0,25935.0,0.0,56.0,247.0,761.0,789.0,1129.0,2110.0,5493.0,4974.0,10376.0,15981.0,2757.0,4423.0,1846.0,46505.0,1005.0,56799.0,14541.0,6954.0,7587.0,13820.0
Pennsylvania,Philadelphia,Overbrook,33553.0,16186.0,17367.0,1991.0,2390.0,2846.0,2017.0,2549.0,5303.0,4331.0,3824.0,1801.0,2262.0,2999.0,915.0,325.0,34.3,2405.0,29400.0,52.0,260.0,92.0,36.0,0.0,16482.0,7766.0,1113.0,3967.0,496.0,1022.0,31477.0,32.9,13200.0,14879.0,14.0,227.0,42.0,379.0,292.0,684.0,1104.0,2187.0,2922.0,7028.0,6368.0,1304.0,3411.0,2593.0,53328.0,1069.0,30263.0,3269.0,1993.0,1276.0,4566.0
Pennsylvania,Philadelphia,Port Richmond,60229.0,28409.0,31820.0,4891.0,4799.0,5243.0,5247.0,3895.0,9202.0,6980.0,7462.0,3875.0,3125.0,3292.0,1968.0,250.0,31.6,20714.0,9475.0,161.0,980.0,32.0,97.0,20.0,22314.0,11560.0,866.0,4044.0,1643.0,2048.0,54719.0,31.4,22091.0,25047.0,22.0,198.0,266.0,298.0,655.0,942.0,825.0,1379.0,1913.0,18549.0,13656.0,1927.0,3733.0,2414.0,39412.0,945.0,55438.0,4768.0,2516.0,2252.0,16294.0
Pennsylvania,Philadelphia,Roxborough,38381.0,18623.0,19758.0,2009.0,1321.0,1126.0,1182.0,2376.0,10004.0,5885.0,3589.0,2125.0,2434.0,3415.0,1881.0,1034.0,36.3,29357.0,4830.0,40.0,1029.0,155.0,255.0,6.0,24576.0,14267.0,1004.0,2421.0,547.0,4686.0,36639.0,30.8,18158.0,19207.0,13.0,915.0,596.0,692.0,1712.0,1800.0,4192.0,2509.0,1250.0,5528.0,5702.0,2075.0,9411.0,7051.0,88261.0,1543.0,35611.0,2299.0,1141.0,1158.0,5101.0
Pennsylvania,Philadelphia,Southwest Philadelphia‑Eastwick,12223.0,5120.0,7103.0,318.0,821.0,927.0,855.0,641.0,1846.0,1546.0,1865.0,607.0,520.0,1398.0,746.0,133.0,38.0,1258.0,9634.0,0.0,371.0,43.0,0.0,0.0,6243.0,2912.0,437.0,1336.0,5.0,391.0,11682.0,31.6,5604.0,6002.0,0.0,85.0,171.0,581.0,300.0,1419.0,1535.0,742.0,496.0,673.0,2876.0,691.0,1512.0,717.0,53029.0,1233.0,10112.0,2111.0,1326.0,785.0,1521.0
Pennsylvania,Philadelphia,Southwest Philadelphia‑Kingsessing,63186.0,28645.0,34541.0,4138.0,3798.0,4705.0,2882.0,5322.0,12293.0,7690.0,7478.0,3366.0,3185.0,4610.0,2384.0,1335.0,33.1,9589.0,47135.0,34.0,1566.0,563.0,542.0,103.0,31222.0,11144.0,800.0,9120.0,1254.0,3050.0,58399.0,35.5,26807.0,31050.0,16.0,244.0,357.0,194.0,595.0,1275.0,1187.0,3456.0,4688.0,19038.0,14169.0,2359.0,6756.0,5437.0,41764.0,1065.0,58193.0,4689.0,2323.0,2366.0,10540.0
Pennsylvania,Philadelphia,Southwest Philadelphia‑Paschall/Elmwood,31018.0,14473.0,16545.0,2320.0,2368.0,2345.0,2613.0,2039.0,5238.0,4217.0,4372.0,1947.0,1314.0,1565.0,546.0,134.0,32.7,1413.0,25493.0,178.0,1872.0,35.0,161.0,0.0,15994.0,7037.0,1025.0,3862.0,271.0,613.0,28324.0,36.6,11601.0,12843.0,0.0,226.0,197.0,259.0,509.0,538.0,1520.0,1835.0,1552.0,6207.0,7651.0,2179.0,1570.0,820.0,40723.0,1112.0,23307.0,7682.0,3902.0,3780.0,4988.0
Pennsylvania,Philadelphia,South Philadelphia‑East,50324.0,25147.0,25177.0,2918.0,2725.0,3458.0,2242.0,1802.0,9317.0,8902.0,5898.0,2496.0,2751.0,4684.0,2189.0,942.0,37.0,29940.0,2074.0,237.0,10138.0,201.0,3522.0,0.0,26941.0,8068.0,1963.0,5454.0,1939.0,4704.0,44558.0,28.8,20658.0,22544.0,93.0,618.0,366.0,309.0,574.0,532.0,1061.0,1532.0,2722.0,14737.0,11111.0,1977.0,8474.0,4583.0,71533.0,1277.0,37639.0,12491.0,5595.0,6896.0,6885.0
