State,City,Neighborhood,total population,prop males,prop females,prop of people under 5,prop of people aged 5-9,prop of people aged 10-14,prop of people aged 15-19,prop of people aged 20-24,prop of people aged 25-34,prop of people aged 35-44,prop of people aged 45-54,prop of people aged 55-59,prop of people aged 60-64,prop of people aged 65-74,prop of people aged 75-84,prop of people aged over 85,median aged,prop of white people,prop of black people,prop of native american people,prop of asian people(including indian and chinese),prop of pacific islander,prop of employeed people 16 and over,prop of commuters who drive to work,prop of commuter who carpool to work,prop of commuter who took public transport to work,prop of commuters who walk to work,prop of commuters who work from home,prop with health insurance ,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,prop of people 25 years or older who have high school degree,prop of poeple 25 years or older who have an associates degree,prop of people 25 years or older who have a bachelors degree,prop of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,prop of people born in the US,prop of people born outside the US,prop of naturalized citizens,prop of non-citizens,prop of people with a disability
Pennsylvania,Philadelphia,South Philadelphia‑Schuylkill,40303.0,0.499739473,0.500260527,0.065776741,0.053668461,0.039997023,0.02421656,0.058705307,0.326377689,0.167630201,0.082227129,0.04287522,0.040542888,0.063047416,0.023670694,0.01126467,33.3,0.570190118,0.352034238,0.000877891,0.07533401,0.001563743,0.76712814,0.320578068,0.072114461,0.193393509,0.192481275,0.221432687,0.948713495,29.6,18640,21466,175,2531,1226,569,977,1244,1181,1726,1345,10492,0.197230856,0.055503976,0.343599887,0.403665281,93588.0,1620.0,0.842608955,0.078695522,0.034631538,0.044063985,0.105873012
Pennsylvania,Philadelphia,South Philadelphia‑West,44107.0,0.471081688,0.528918312,0.049651983,0.050354819,0.049788016,0.051556442,0.051397737,0.190854059,0.148570522,0.118529939,0.065975922,0.069512776,0.099961457,0.033123994,0.020722334,38.4,0.546268222,0.297183884,0.006815922,0.149731972,0,0.65064,0.399806295,0.108474576,0.266585956,0.062663438,0.162469734,0.930237831,28.9,19245,21349,0,407,1132,478,535,1185,1271,2999,2055,11287,0.429126695,0.097998677,0.321782997,0.151091631,68185.0,1199.0,0.741911197,0.129044402,0.071526223,0.057518179,0.156052327
Pennsylvania,Philadelphia,West Philadelphia‑West Market,46041.0,0.449382073,0.550617927,0.074802893,0.064116765,0.07317391,0.055255099,0.080037358,0.205946873,0.099107317,0.102039487,0.058100389,0.055928412,0.076931431,0.040529094,0.014030972,32.1,0.075958076,0.896131,0.00431163,0.022154439,0.001444855,0.592816187,0.438928693,0.050551575,0.331741158,0.054986921,0.123791652,0.91060142,34.1,19444,23187,7,590,470,721,763,1429,1338,2876,3690,11303,0.573341316,0.09813313,0.208349208,0.120176346,36730.0,946.0,0.857565796,0.071217102,0.02999367,0.041223431,0.195195587
Pennsylvania,Philadelphia,West Philadelphia‑University City,53679.0,0.458875911,0.541124089,0.03166974,0.045883865,0.037016338,0.189291902,0.253115744,0.18379627,0.070195048,0.058253693,0.028316474,0.025857412,0.044058198,0.021963896,0.010581419,22.9,0.405752221,0.414657842,0.010160504,0.169429433,0,0.539649477,0.242349203,0.032098304,0.21739943,0.288043732,0.22010933,0.934182828,25.3,18894,22822,455,3342,1206,1185,733,1037,1542,1815,1187,10320,0.329096125,0.061308285,0.304235334,0.305360256,33766.0,1189.0,0.735153539,0.132423231,0.036371374,0.096051856,0.12697703
Pennsylvania,Philadelphia,Wynnefield/West Park,44116.0,0.453758274,0.546241726,0.05651011,0.059252879,0.060567595,0.081331036,0.08312177,0.173769154,0.107013328,0.099782392,0.053971348,0.060318252,0.090987397,0.056011424,0.017363315,33.7,0.117163754,0.840852964,0.002208397,0.037447758,0.002327128,0.52596527,0.512916642,0.03702185,0.285923496,0.060277664,0.103860348,0.92481186,33.8,18727,22480,94,858,343,546,1622,1524,3009,2945,2948,8591,0.445081036,0.07917828,0.256322907,0.219417776,45434.0,1148.0,0.827947929,0.086026035,0.038505287,0.047520748,0.186009611
Tennessee,Nashville,Antioch,99800.0,0.490190381,0.509809619,0.080360721,0.081422846,0.075160321,0.064478958,0.065180361,0.181492986,0.165921844,0.118266533,0.045681363,0.046142285,0.054328657,0.016833667,0.004729459,32.4,0.500110755,0.434567182,0.00410376,0.060926843,0.00029146,0.741126417,0.766863859,0.115699252,0.007009118,0.006696734,0.103731037,0.817274549,28.7,36255,38863,362,5983,9504,6820,8575,5070,1450,470,353,276,0.409885561,0.132602873,0.327075724,0.130435841,67270.0,1352.0,0.563914498,0.218042751,0.087229665,0.130813086,0.095621242
Tennessee,Nashville,Bakers Grove,38095.0,0.476650479,0.523349521,0.058905368,0.049901562,0.05596535,0.05433784,0.057277858,0.182281139,0.146423415,0.113479459,0.081953012,0.055597847,0.078829243,0.048484053,0.016563854,37.5,0.702509064,0.282097025,0.000834436,0.014559475,0,0.69426111,0.747153171,0.068372341,0.015021563,0.002858943,0.166593982,0.893896837,28.2,17136,18486,262,2220,3895,3157,3396,2575,2341,283,184,173,0.312545816,0.119960205,0.38894125,0.178552728,68894.0,1337.0,0.873854288,0.063072856,0.02860884,0.034464017,0.160493503
Tennessee,Nashville,Barclay Drive,29389.0,0.503555752,0.496444248,0.073598966,0.067576304,0.048861819,0.046479976,0.041137841,0.275545272,0.177073055,0.114192385,0.048215319,0.031678519,0.041478104,0.028752254,0.005410187,33.3,0.684611754,0.292627146,0.001161651,0.019385051,0.002214397,0.782389514,0.640567092,0.057826931,0.023707277,0.02364845,0.25425025,0.897342543,22.5,12862,13913,364,3036,956,619,632,926,1202,1794,1411,2973,0.211657003,0.050717119,0.446078731,0.291547147,80915.0,1628.0,0.907154915,0.046422543,0.022010129,0.024412414,0.106468407
Tennessee,Nashville,Baxter Road,7106.0,0.481705601,0.518294399,0.056853363,0.019842387,0.050239234,0.051787222,0.050239234,0.077680833,0.091190543,0.189276668,0.100900647,0.092738531,0.146777371,0.056853363,0.015620602,49.5,0.897766056,0.099751784,0,0.002482159,0,0.592198582,0.718798874,0.168595558,0,0.012198937,0.100406631,0.902617506,34.5,3028,3312,138,60,428,665,646,535,329,285,95,131,0.547647059,0.134705882,0.180588235,0.137058824,77391.0,948.0,0.898635999,0.050682001,0.02701257,0.02366943,0.198564593
Tennessee,Nashville,Bellmont Hillsboro,18996.5,0.454083647,0.545916353,0.040165294,0.041797173,0.036690969,0.146763878,0.167320296,0.218540257,0.113336667,0.073618825,0.037427947,0.039638881,0.057036823,0.020345853,0.007317137,27.4,0.802483412,0.126620963,0.000578178,0.070317447,0,0.694400478,0.619305346,0.036991717,0.010400979,0.098644578,0.23465738,0.942831574,17,6936.5,8059,71.5,1817,798.5,313.5,482,654.5,576.5,1028.5,523.5,1793.5,0.091600993,0.03643528,0.464104502,0.407859225,94222.5,1670.5,0.844686782,0.077656609,0.030832804,0.046823806,0.077909089
Tennessee,Nashville,Bells Bend,15115.0,0.459609659,0.540390341,0.068408865,0.045848495,0.070062851,0.061528283,0.02256037,0.157657956,0.141912008,0.117631492,0.058948065,0.062652994,0.133972875,0.047237843,0.011577903,40.6,0.241817015,0.744705127,0,0.013477858,0,0.538405386,0.800309598,0.062607499,0.017887857,0.012899897,0.10629515,0.862256037,25.1,5945,6447,54,608,526,411,895,1726,1215,429,355,228,0.536948504,0.078541183,0.244911897,0.139598416,55813.0,1097.0,0.966169566,0.016915217,0.011253797,0.005661419,0.174594773
Tennessee,Nashville,Bellshire Estates,40144.0,0.475114587,0.524885413,0.078592069,0.062176166,0.07560283,0.050866879,0.059585492,0.176091072,0.142163212,0.109331407,0.076076126,0.061927063,0.066909127,0.030913711,0.009764847,34.8,0.328450401,0.660470915,0.001020032,0.008443601,0.001615051,0.710312162,0.722625957,0.134029166,0.03028825,0.016339072,0.096717554,0.863292148,24.6,16034,17611,656,1967,1702,1982,1370,2694,3121,1907,887,1325,0.427454341,0.125060254,0.305232714,0.142252691,59973.0,1178.0,0.851882633,0.074058684,0.025301845,0.048756839,0.154568553
Tennessee,Nashville,Bordeaux,12607.0,0.450120304,0.549879696,0.056370799,0.032389413,0.047936332,0.094894371,0.075619365,0.237804394,0.115544274,0.10422781,0.042172338,0.051796621,0.099812274,0.030168425,0.011263584,33.26666667,0.311225062,0.675156915,0.000980722,0.011292311,0.00134499,0.627545864,0.698317572,0.085385969,0.054266549,0.032383989,0.12964592,0.873906031,23.7,5369,6036.333333,106.3333333,1404,663.3333333,377.6666667,555,761.3333333,674.6666667,498.3333333,289.6666667,706,0.384256658,0.053601528,0.341442859,0.220698955,60264.333333333300,1246.0,0.956596807,0.021701596,0.010385954,0.011315643,0.160387087
Tennessee,Nashville,Brandywine Farms,23297.0,0.505043568,0.494956432,0.043868309,0.05249603,0.070051938,0.06597416,0.032064214,0.112632528,0.12559557,0.157101773,0.080868781,0.083701764,0.102888784,0.057045972,0.015710177,44.9,0.871588286,0.111664328,0,0.016747386,0,0.647734295,0.7913412,0.093069636,0.007229516,0.00315772,0.105201928,0.939047946,28.9,9485,9985,76,684,1053,1627,1712,2145,954,597,172,965,0.323153351,0.121426826,0.398078019,0.157341803,87465.0,1330.0,0.914835843,0.042582078,0.025343537,0.017238542,0.152465983
Tennessee,Nashville,Brick Church Bellshire,22141.5,0.476503399,0.523496601,0.07434004,0.063184518,0.074701353,0.052683874,0.057245444,0.167626403,0.146060565,0.113994084,0.075378814,0.060384346,0.071607615,0.032427794,0.010365151,38.6,0.34593467,0.643991045,0.000915844,0.007708355,0.001450086,0.710677942,0.720168769,0.130708039,0.027293104,0.014723333,0.107106755,0.868843574,26.7,8800.5,9656,328,1082.5,1038,1083,850,1446.5,1583.5,1000.5,544,700,0.424530544,0.120370811,0.303018778,0.152079867,74388.5,1391.0,0.862054428,0.068972786,0.023862223,0.045110563,0.153964275
Tennessee,Nashville,Buena Vista,20410.0,0.447378736,0.552621264,0.052425282,0.026065654,0.03610975,0.126016659,0.10377266,0.272905439,0.098530132,0.100489956,0.033806957,0.046496815,0.07466928,0.019010289,0.009701127,30.2,0.357537329,0.630445899,0.001431786,0.009817959,0.000767028,0.661667866,0.635892116,0.109015466,0.078178046,0.045926066,0.130988306,0.880989711,21.5,8670,10100,189,3029,1119,440,724,483,809,1066,502,1739,0.289060821,0.037180314,0.383838384,0.289920481,59050.0,1308.0,0.955861803,0.022069098,0.008914374,0.013154725,0.151788339
Tennessee,Nashville,Buena Vista Heights,11353.0,0.4438034,0.5561966,0.048357262,0.02342993,0.033207082,0.117105611,0.11093984,0.291156523,0.09799172,0.095305206,0.031005021,0.044569717,0.07707214,0.018805602,0.011054347,29.6,0.356150473,0.63014078,0.001615509,0.009877683,0.002215555,0.681625824,0.650395992,0.096088573,0.071359302,0.04153871,0.140617424,0.881661235,23,5081,5831,132.5,1802,732,361,385,279,404.5,533,257,945,0.27756037,0.036174477,0.408895676,0.277369476,62490.0,1320.5,0.950610888,0.024694556,0.009843285,0.014851271,0.15092927
Tennessee,Nashville,CCSI-South Inglewood,24276.5,0.503223282,0.496776718,0.075113793,0.062076494,0.038308652,0.036619776,0.040018125,0.284863963,0.168063765,0.108149857,0.048833234,0.041274484,0.054826684,0.032933083,0.00891809,33.95,0.713695604,0.254870775,0.001192843,0.028893307,0.001347471,0.767261191,0.662547226,0.059708344,0.018890576,0.016171745,0.242682109,0.901427306,23.05,10729.5,11650,219,2128,661,460,705.5,751.5,1093,2316.5,1259,2056.5,0.21450467,0.066717155,0.458220635,0.260557539,77804.0,1570.5,0.908770687,0.045614657,0.022453116,0.02316154,0.110188866
Tennessee,Nashville,Cahal Street,29389.0,0.503555752,0.496444248,0.073598966,0.067576304,0.048861819,0.046479976,0.041137841,0.275545272,0.177073055,0.114192385,0.048215319,0.031678519,0.041478104,0.028752254,0.005410187,33.3,0.684611754,0.292627146,0.001161651,0.019385051,0.002214397,0.782389514,0.640567092,0.057826931,0.023707277,0.02364845,0.25425025,0.897342543,22.5,12862,13913,364,3036,956,619,632,926,1202,1794,1411,2973,0.211657003,0.050717119,0.446078731,0.291547147,80915.0,1628.0,0.907154915,0.046422543,0.022010129,0.024412414,0.106468407
Tennessee,Nashville,Capitol View,40144.0,0.475114587,0.524885413,0.078592069,0.062176166,0.07560283,0.050866879,0.059585492,0.176091072,0.142163212,0.109331407,0.076076126,0.061927063,0.066909127,0.030913711,0.009764847,34.8,0.328450401,0.660470915,0.001020032,0.008443601,0.001615051,0.710312162,0.722625957,0.134029166,0.03028825,0.016339072,0.096717554,0.863292148,24.6,16034,17611,656,1967,1702,1982,1370,2694,3121,1907,887,1325,0.427454341,0.125060254,0.305232714,0.142252691,59973.0,1178.0,0.851882633,0.074058684,0.025301845,0.048756839,0.154568553
Tennessee,Nashville,Centenary,38126.0,0.474453129,0.525546871,0.065991712,0.029743482,0.030766406,0.028091066,0.098069559,0.3132508,0.158159786,0.094502439,0.045769291,0.033913865,0.066096627,0.023999371,0.011645596,32.2,0.731805093,0.203771667,0.002512563,0.060753204,0.001157473,0.756838723,0.700293705,0.044906994,0.024134849,0.018899247,0.211765207,0.864737974,22,18570,20225,692,5097,2673,1764,1733,1602,2455,1571,972,1666,0.22200157,0.066041657,0.394448806,0.317507967,68898.0,1565.0,0.835871655,0.082064173,0.031445611,0.050618562,0.09670566
Tennessee,Nashville,Charlotte Park,38126.0,0.474453129,0.525546871,0.065991712,0.029743482,0.030766406,0.028091066,0.098069559,0.3132508,0.158159786,0.094502439,0.045769291,0.033913865,0.066096627,0.023999371,0.011645596,32.2,0.731805093,0.203771667,0.002512563,0.060753204,0.001157473,0.756838723,0.700293705,0.044906994,0.024134849,0.018899247,0.211765207,0.864737974,22,18570,20225,692,5097,2673,1764,1733,1602,2455,1571,972,1666,0.22200157,0.066041657,0.394448806,0.317507967,68898.0,1565.0,0.835871655,0.082064173,0.031445611,0.050618562,0.09670566
Tennessee,Nashville,Cherokee Park,25874.75,0.47019778,0.52980222,0.045633291,0.033430275,0.030435077,0.067962009,0.119807921,0.252408236,0.125421502,0.09486082,0.052155093,0.043159837,0.078754384,0.039121151,0.016850404,34.225,0.787502699,0.15232435,0.001490957,0.058209001,0.000472993,0.699281731,0.663103029,0.043513014,0.016918952,0.059183028,0.217281977,0.910250341,19.35,12324.25,14130.5,352.25,3817.75,1733.25,989.25,1101.75,1194.25,1563,1197.75,492.25,1689,0.146336041,0.048328345,0.429602394,0.375733219,88072.5,1672.25,0.845083924,0.077458038,0.03145348,0.046004558,0.096223152
Tennessee,Nashville,Cleveland Park,34766.5,0.487135605,0.512864395,0.076481671,0.064458602,0.064300404,0.049012699,0.051788359,0.218126645,0.156918298,0.111385961,0.064300404,0.049142134,0.056160384,0.030000144,0.007924295,34.05,0.484579885,0.499220242,0.001082113,0.013239975,0.001877785,0.741359343,0.68543011,0.099488027,0.02730521,0.019652285,0.168124367,0.877683977,23.55,14448,15762,510,2501.5,1329,1300.5,1001,1810,2161.5,1850.5,1149,2149,0.326591739,0.090312643,0.371063441,0.212032177,70444.0,1403.0,0.87485328,0.06257336,0.023933838,0.038639522,0.134238419
Tennessee,Nashville,College Heights-Clifton,38126.0,0.474453129,0.525546871,0.065991712,0.029743482,0.030766406,0.028091066,0.098069559,0.3132508,0.158159786,0.094502439,0.045769291,0.033913865,0.066096627,0.023999371,0.011645596,32.2,0.731805093,0.203771667,0.002512563,0.060753204,0.001157473,0.756838723,0.700293705,0.044906994,0.024134849,0.018899247,0.211765207,0.864737974,22,18570,20225,692,5097,2673,1764,1733,1602,2455,1571,972,1666,0.22200157,0.066041657,0.394448806,0.317507967,68898.0,1565.0,0.835871655,0.082064173,0.031445611,0.050618562,0.09670566
Tennessee,Nashville,Crieve Hall,47552.666666666700,0.505173211,0.494826789,0.063200101,0.059688205,0.060949964,0.068352283,0.063725834,0.160488721,0.129267198,0.133059485,0.068863996,0.055895919,0.087334745,0.038911242,0.010262306,40.4,0.817822502,0.114084251,0.001138313,0.066314633,0.000640301,0.687972379,0.726050017,0.085812448,0.003875143,0.008549285,0.175713106,0.874693322,24.56666667,18417.66667,19803.33333,98.33333333,1919,3537.666667,2960.666667,3393.666667,3264.333333,2435.333333,1523.333333,370,301,0.194902269,0.057159607,0.456610662,0.291327462,121184.0,1749.3333333333300,0.704223054,0.147888473,0.056585413,0.09130306,0.081586732
Tennessee,Nashville,Cumberland Gardens,20410.0,0.447378736,0.552621264,0.052425282,0.026065654,0.03610975,0.126016659,0.10377266,0.272905439,0.098530132,0.100489956,0.033806957,0.046496815,0.07466928,0.019010289,0.009701127,30.2,0.357537329,0.630445899,0.001431786,0.009817959,0.000767028,0.661667866,0.635892116,0.109015466,0.078178046,0.045926066,0.130988306,0.880989711,21.5,8670,10100,189,3029,1119,440,724,483,809,1066,502,1739,0.289060821,0.037180314,0.383838384,0.289920481,59050.0,1308.0,0.955861803,0.022069098,0.008914374,0.013154725,0.151788339
Tennessee,Nashville,Dalemere Area,40144.0,0.475114587,0.524885413,0.078592069,0.062176166,0.07560283,0.050866879,0.059585492,0.176091072,0.142163212,0.109331407,0.076076126,0.061927063,0.066909127,0.030913711,0.009764847,34.8,0.328450401,0.660470915,0.001020032,0.008443601,0.001615051,0.710312162,0.722625957,0.134029166,0.03028825,0.016339072,0.096717554,0.863292148,24.6,16034,17611,656,1967,1702,1982,1370,2694,3121,1907,887,1325,0.427454341,0.125060254,0.305232714,0.142252691,59973.0,1178.0,0.851882633,0.074058684,0.025301845,0.048756839,0.154568553
Tennessee,Nashville,Donelson Hills,31752.0,0.494960947,0.505039053,0.0531935,0.053980852,0.045288486,0.043682288,0.053130511,0.201845553,0.154383976,0.134479718,0.065602167,0.054957168,0.080624843,0.04462711,0.01420383,37.5,0.715115489,0.240421196,0.00013587,0.044327446,0,0.717959199,0.73125,0.079966518,0.011551339,0.005636161,0.171595982,0.896793903,26.5,14475,15525,174,810,2048,1950,3802,779,1953,3589,183,237,0.333865268,0.088567195,0.430867434,0.146700103,71582.0,1333.0,0.796024151,0.101987924,0.050894281,0.051093643,0.129913076
Tennessee,Nashville,East End,29389.0,0.503555752,0.496444248,0.073598966,0.067576304,0.048861819,0.046479976,0.041137841,0.275545272,0.177073055,0.114192385,0.048215319,0.031678519,0.041478104,0.028752254,0.005410187,33.3,0.684611754,0.292627146,0.001161651,0.019385051,0.002214397,0.782389514,0.640567092,0.057826931,0.023707277,0.02364845,0.25425025,0.897342543,22.5,12862,13913,364,3036,956,619,632,926,1202,1794,1411,2973,0.211657003,0.050717119,0.446078731,0.291547147,80915.0,1628.0,0.907154915,0.046422543,0.022010129,0.024412414,0.106468407
Tennessee,Nashville,Eastwood,29389.0,0.503555752,0.496444248,0.073598966,0.067576304,0.048861819,0.046479976,0.041137841,0.275545272,0.177073055,0.114192385,0.048215319,0.031678519,0.041478104,0.028752254,0.005410187,33.3,0.684611754,0.292627146,0.001161651,0.019385051,0.002214397,0.782389514,0.640567092,0.057826931,0.023707277,0.02364845,0.25425025,0.897342543,22.5,12862,13913,364,3036,956,619,632,926,1202,1794,1411,2973,0.211657003,0.050717119,0.446078731,0.291547147,80915.0,1628.0,0.907154915,0.046422543,0.022010129,0.024412414,0.106468407
Tennessee,Nashville,Edgehill,19831.0,0.468332409,0.531667591,0.022716958,0.027104029,0.02075034,0.117417175,0.182819828,0.285966416,0.1134083,0.075462659,0.041198124,0.040441733,0.052468358,0.014825274,0.005420806,27.95,0.727570119,0.184104682,0.001072559,0.087252641,0,0.692944145,0.58578337,0.036632858,0.01459323,0.125005349,0.237985193,0.918385356,16.95,9386,11754,324,4762.5,1678.5,387.5,649.5,787.5,874.5,433,211,1646,0.117840095,0.037688942,0.455896977,0.388573986,73646.0,1627.5,0.811638944,0.094180528,0.034741741,0.059438787,0.090287933
Tennessee,Nashville,Edmondson-Cloverland,66207.0,0.504141053,0.495858947,0.05429436,0.059983587,0.066005105,0.078672447,0.062682194,0.137543361,0.124916298,0.143600123,0.07253513,0.059359282,0.088716702,0.04185358,0.009837832,39.73333333,0.832348609,0.095189395,0.001295056,0.070716727,0.000450213,0.678023254,0.725456819,0.073773803,0.002942874,0.008463166,0.189363339,0.899587657,25.56666667,25183.66667,26850.33333,140.6666667,3105.333333,5305.666667,4518,5001.666667,4182,2635.333333,1284.333333,343.6666667,333.6666667,0.163681169,0.054000317,0.467333775,0.314984738,120661.33333333300,1799.3333333333300,0.735057426,0.132471287,0.05746093,0.075010357,0.075213598
Tennessee,Nashville,Elizabeth Park,20410.0,0.447378736,0.552621264,0.052425282,0.026065654,0.03610975,0.126016659,0.10377266,0.272905439,0.098530132,0.100489956,0.033806957,0.046496815,0.07466928,0.019010289,0.009701127,30.2,0.357537329,0.630445899,0.001431786,0.009817959,0.000767028,0.661667866,0.635892116,0.109015466,0.078178046,0.045926066,0.130988306,0.880989711,21.5,8670,10100,189,3029,1119,440,724,483,809,1066,502,1739,0.289060821,0.037180314,0.383838384,0.289920481,59050.0,1308.0,0.955861803,0.022069098,0.008914374,0.013154725,0.151788339
Tennessee,Nashville,Enchanted Hills,15115.0,0.459609659,0.540390341,0.068408865,0.045848495,0.070062851,0.061528283,0.02256037,0.157657956,0.141912008,0.117631492,0.058948065,0.062652994,0.133972875,0.047237843,0.011577903,40.6,0.241817015,0.744705127,0,0.013477858,0,0.538405386,0.800309598,0.062607499,0.017887857,0.012899897,0.10629515,0.862256037,25.1,5945,6447,54,608,526,411,895,1726,1215,429,355,228,0.536948504,0.078541183,0.244911897,0.139598416,55813.0,1097.0,0.966169566,0.016915217,0.011253797,0.005661419,0.174594773
Tennessee,Nashville,Fisk-Meharry,19656.5,0.468063999,0.531936001,0.037900949,0.024750083,0.028514741,0.074097627,0.123012744,0.324498258,0.118306921,0.093658586,0.04563376,0.046371429,0.061328314,0.014880574,0.007046015,30.6,0.50931744,0.446994418,0.001348399,0.041935223,0.00040452,0.707296594,0.629412276,0.071726656,0.044513998,0.073900191,0.180446879,0.88909521,19.55,10252,12646.5,418.5,5639.5,1797.5,418.5,697,567.5,968,602.5,314.5,1223,0.198405322,0.04289977,0.43599276,0.322702147,61442.0,1532.0,0.880372303,0.059813848,0.022174655,0.037639193,0.131305166
Tennessee,Nashville,Four Corners,99800.0,0.490190381,0.509809619,0.080360721,0.081422846,0.075160321,0.064478958,0.065180361,0.181492986,0.165921844,0.118266533,0.045681363,0.046142285,0.054328657,0.016833667,0.004729459,32.4,0.500110755,0.434567182,0.00410376,0.060926843,0.00029146,0.741126417,0.766863859,0.115699252,0.007009118,0.006696734,0.103731037,0.817274549,28.7,36255,38863,362,5983,9504,6820,8575,5070,1450,470,353,276,0.409885561,0.132602873,0.327075724,0.130435841,67270.0,1352.0,0.563914498,0.218042751,0.087229665,0.130813086,0.095621242
Tennessee,Nashville,Germantown,20410.0,0.447378736,0.552621264,0.052425282,0.026065654,0.03610975,0.126016659,0.10377266,0.272905439,0.098530132,0.100489956,0.033806957,0.046496815,0.07466928,0.019010289,0.009701127,30.2,0.357537329,0.630445899,0.001431786,0.009817959,0.000767028,0.661667866,0.635892116,0.109015466,0.078178046,0.045926066,0.130988306,0.880989711,21.5,8670,10100,189,3029,1119,440,724,483,809,1066,502,1739,0.289060821,0.037180314,0.383838384,0.289920481,59050.0,1308.0,0.955861803,0.022069098,0.008914374,0.013154725,0.151788339
Tennessee,Nashville,Glencliff,40449.333333333300,0.50605696,0.49394304,0.075114547,0.059317006,0.051801431,0.051059762,0.080405116,0.220728813,0.139235917,0.108431948,0.059382932,0.045348914,0.070425553,0.029576095,0.009171968,32.9,0.676378437,0.270807102,0.000761325,0.050872107,0.001181029,0.712635065,0.71443842,0.119318358,0.015414407,0.011262587,0.139566228,0.790165475,24.76666667,16649,18574,123,1301.333333,2322.666667,1865.333333,2999,3938.333333,3045.333333,1998.333333,520,460.6666667,0.361888299,0.083169975,0.369978971,0.184962754,54558.666666666700,1230.3333333333300,0.6139832,0.1930084,0.056978095,0.136030305,0.108654448
Tennessee,Nashville,Gra-Mar Acres,19164.0,0.502713421,0.497286579,0.077436861,0.053642246,0.022124817,0.021498643,0.038300981,0.299154665,0.154247547,0.098883323,0.049780839,0.055990399,0.075297433,0.039344604,0.014297641,34.6,0.758900863,0.196185747,0.001241325,0.043672065,0,0.745070249,0.69554849,0.062533121,0.011658718,0.004946123,0.225313549,0.907691505,23.6,8597,9387,74,1220,366,301,779,577,984,2839,1107,1140,0.218617772,0.089827221,0.47575811,0.215796897,74693.0,1513.0,0.911257683,0.044371159,0.023134962,0.021236196,0.115894385
Tennessee,Nashville,Granny White,62116.0,0.500917638,0.499082362,0.038395904,0.06109537,0.075278511,0.096432481,0.055380256,0.080639449,0.11879387,0.164852856,0.082523021,0.068710155,0.099217593,0.048876296,0.009804237,43.2,0.876879763,0.048165756,0.001500438,0.073454043,0,0.655169723,0.73116369,0.04345522,0.000467596,0.008666106,0.216247389,0.964324812,25.5,22708,23665,152,3690,5401,4892,4940,2945,1209,148,53,235,0.087851655,0.0454043,0.500359255,0.36638479,148564.0,2035.0,0.829607661,0.08519617,0.056113792,0.029082378,0.060177732
Tennessee,Nashville,Green Hills,21472.5,0.464501106,0.535498894,0.054744441,0.051344743,0.049109326,0.059750844,0.075305623,0.162696472,0.114122715,0.108441029,0.067784375,0.054628013,0.105320759,0.068180231,0.028571429,39.35,0.911144102,0.065930054,0.000462411,0.022341746,0.000121687,0.681449835,0.719452965,0.047972052,0.007796524,0.024582481,0.200195978,0.958994062,19.6,9445,10296,106,1504,809.5,833.5,855,993,1289.5,1842,663.5,1400,0.07893835,0.041354099,0.463843723,0.415863828,120543.5,1855.5,0.89917613,0.050411935,0.026363839,0.024048096,0.096262662
Tennessee,Nashville,Greenwood,29389.0,0.503555752,0.496444248,0.073598966,0.067576304,0.048861819,0.046479976,0.041137841,0.275545272,0.177073055,0.114192385,0.048215319,0.031678519,0.041478104,0.028752254,0.005410187,33.3,0.684611754,0.292627146,0.001161651,0.019385051,0.002214397,0.782389514,0.640567092,0.057826931,0.023707277,0.02364845,0.25425025,0.897342543,22.5,12862,13913,364,3036,956,619,632,926,1202,1794,1411,2973,0.211657003,0.050717119,0.446078731,0.291547147,80915.0,1628.0,0.907154915,0.046422543,0.022010129,0.024412414,0.106468407
Tennessee,Nashville,Hadley Park,29268.0,0.465012983,0.534987017,0.061261446,0.028461118,0.032629493,0.062235206,0.100058084,0.299183409,0.137368457,0.096590133,0.041598333,0.038301216,0.069085691,0.022259806,0.01096761,31.2,0.598675834,0.355542217,0.002128124,0.042635236,0.001018589,0.723362012,0.680265126,0.064844414,0.040942018,0.027304455,0.186643986,0.870404537,21.75,13620,15162.5,440.5,4063,1896,1102,1228.5,1042.5,1632,1318.5,737,1702.5,0.242158984,0.057366194,0.391259408,0.309215414,63974.0,1436.5,0.876473561,0.061763219,0.023821558,0.037941661,0.115911576
